company,period,account_code,account_name,category,amount
betamfg_inc,2023-05,5100,Inventory Adjustments - Other - Other - Other - Other,COGS,-22615.30072883983
betamfg_inc,2023-05,5110,Inventory Adjustments - Other - Other - Other - Other - Other,COGS,-12514.551458071248
betamfg_inc,2023-05,5120,Inventory Adjustments - Other - Other - Other - Other - Other - Other,COGS,-9359.969527613905
betamfg_inc,2023-05,6100,Sales & Marketing,Operating Expense,-902194.8170932272
betamfg_inc,2023-05,6200,R&D,Operating Expense,-250259.21784558377
betamfg_inc,2023-05,6300,G&A Salaries,Operating Expense,-736154.0052351342
betamfg_inc,2023-05,6310,Rent & Utilities,Operating Expense,-411294.28388122696
betamfg_inc,2023-05,6320,Corporate Insurance,Operating Expense,-308213.9917557383
betamfg_inc,2023-05,6330,Logistics & Distribution,Operating Expense,-450890.97293314425
betamfg_inc,2023-05,6340,IT & Systems,Operating Expense,-263155.1249939197
betamfg_inc,2023-05,6350,Travel & Entertainment,Operating Expense,-226508.2681721924
betamfg_inc,2023-05,6360,Depreciation & Amortization,Operating Expense,-415676.6001477401
betamfg_inc,2023-05,6370,Depreciation & Amortization - Other,Operating Expense,-208768.75482121803
betamfg_inc,2023-05,6380,Depreciation & Amortization - Other - Other,Operating Expense,-93427.14274823651
betamfg_inc,2023-05,6390,Depreciation & Amortization - Other - Other - Other,Operating Expense,-48393.84421966021
betamfg_inc,2023-05,6400,Depreciation & Amortization - Other - Other - Other - Other,Operating Expense,-23338.580744356794
betamfg_inc,2023-05,6410,Depreciation & Amortization - Other - Other - Other - Other - Other,Operating Expense,-12219.446530453904
betamfg_inc,2023-06,4000,Product Sales - Domestic,Revenue,5960601.593879503
betamfg_inc,2023-06,4010,Product Sales - International,Revenue,3860995.421747203
betamfg_inc,2023-06,4020,Service & Maintenance,Revenue,2113080.486578136
betamfg_inc,2023-06,4030,Spare Parts,Revenue,1255657.9097621348
betamfg_inc,2023-06,4040,Spare Parts - Other,Revenue,612965.0664436155
betamfg_inc,2023-06,4050,Spare Parts - Other - Other,Revenue,354885.7910986693
betamfg_inc,2023-06,4060,Spare Parts - Other - Other - Other,Revenue,182605.40791804876
betamfg_inc,2023-06,4070,Spare Parts - Other - Other - Other - Other,Revenue,81486.99732737851
betamfg_inc,2023-06,4080,Spare Parts - Other - Other - Other - Other - Other,Revenue,41611.26982166314
betamfg_inc,2023-06,4090,Spare Parts - Other - Other - Other - Other - Other - Other,Revenue,19657.96437896563
betamfg_inc,2023-06,4100,Spare Parts - Other - Other - Other - Other - Other - Other - Other,Revenue,13346.28277918338
betamfg_inc,2023-06,4110,Spare Parts - Other - Other - Other - Other - Other - Other - Other - Other,Revenue,13346.28277918338
betamfg_inc,2023-06,4120,Spare Parts - Other - Other - Other - Other - Other - Other - Other - Other - Other,Revenue,13346.28277918338
betamfg_inc,2023-06,5000,Direct Materials,COGS,-3790186.8967364584
betamfg_inc,2023-06,5010,Direct Labor,COGS,-2193905.0887048338
betamfg_inc,2023-06,5020,Manufacturing Overhead,COGS,-1367622.0601230657
betamfg_inc,2023-06,5030,Inbound Freight,COGS,-506880.7590816746
betamfg_inc,2023-06,5040,Packaging Supplies,COGS,-456032.43126182986
betamfg_inc,2023-06,5050,Warranty Costs,COGS,-462104.0357674248
betamfg_inc,2023-06,5060,Inventory Adjustments,COGS,-375670.7993288581
betamfg_inc,2023-06,5070,Inventory Adjustments - Other,COGS,-187933.77089438288
betamfg_inc,2023-06,5080,Inventory Adjustments - Other - Other,COGS,-97051.26540558437
betamfg_inc,2023-06,5090,Inventory Adjustments - Other - Other - Other,COGS,-42853.17032303057
betamfg_inc,2023-06,5100,Inventory Adjustments - Other - Other - Other - Other,COGS,-21488.553404987375
betamfg_inc,2023-06,5110,Inventory Adjustments - Other - Other - Other - Other - Other,COGS,-11913.800635305868
betamfg_inc,2023-06,5120,Inventory Adjustments - Other - Other - Other - Other - Other - Other,COGS,-9285.459630026939
betamfg_inc,2023-06,6100,Sales & Marketing,Operating Expense,-847429.3581576246
betamfg_inc,2023-06,6200,R&D,Operating Expense,-219493.5101367831
betamfg_inc,2023-06,6300,G&A Salaries,Operating Expense,-754808.689720686
betamfg_inc,2023-06,6310,Rent & Utilities,Operating Expense,-377888.37979782507
betamfg_inc,2023-06,6320,Corporate Insurance,Operating Expense,-276843.8550991955
betamfg_inc,2023-06,6330,Logistics & Distribution,Operating Expense,-495156.16290635464
betamfg_inc,2023-06,6340,IT & Systems,Operating Expense,-220856.80453393466
betamfg_inc,2023-06,6350,Travel & Entertainment,Operating Expense,-223072.67817116392
betamfg_inc,2023-06,6360,Depreciation & Amortization,Operating Expense,-349675.0754060303
betamfg_inc,2023-06,6370,Depreciation & Amortization - Other,Operating Expense,-178536.24152837542
betamfg_inc,2023-06,6380,Depreciation & Amortization - Other - Other,Operating Expense,-93588.80386874426
betamfg_inc,2023-06,6390,Depreciation & Amortization - Other - Other - Other,Operating Expense,-47804.03242748641
betamfg_inc,2023-06,6400,Depreciation & Amortization - Other - Other - Other - Other,Operating Expense,-24447.224435587716
betamfg_inc,2023-06,6410,Depreciation & Amortization - Other - Other - Other - Other - Other,Operating Expense,-10598.876762121845
betamfg_inc,2023-07,4000,Product Sales - Domestic,Revenue,6314836.86032632
betamfg_inc,2023-07,4010,Product Sales - International,Revenue,4380950.259904272
betamfg_inc,2023-07,4020,Service & Maintenance,Revenue,1872463.5301938015
betamfg_inc,2023-07,4030,Spare Parts,Revenue,1363111.3782799463
betamfg_inc,2023-07,4040,Spare Parts - Other,Revenue,649566.9692352718
betamfg_inc,2023-07,4050,Spare Parts - Other - Other,Revenue,330758.23408183496
betamfg_inc,2023-07,4060,Spare Parts - Other - Other - Other,Revenue,188242.27338885344
betamfg_inc,2023-07,4070,Spare Parts - Other - Other - Other - Other,Revenue,76882.84140027076
betamfg_inc,2023-07,4080,Spare Parts - Other - Other - Other - Other - Other,Revenue,42092.30027206734
betamfg_inc,2023-07,4090,Spare Parts - Other - Other - Other - Other - Other - Other,Revenue,21268.474396864014
betamfg_inc,2023-07,4100,Spare Parts - Other - Other - Other - Other - Other - Other - Other,Revenue,13300.789199605619
betamfg_inc,2023-07,4110,Spare Parts - Other - Other - Other - Other - Other - Other - Other - Other,Revenue,13300.789199605619
betamfg_inc,2023-07,4120,Spare Parts - Other - Other - Other - Other - Other - Other - Other - Other - Other,Revenue,13300.789199605619
betamfg_inc,2023-07,5000,Direct Materials,COGS,-3740079.1716154553
betamfg_inc,2023-07,5010,Direct Labor,COGS,-2416321.8080966957
betamfg_inc,2023-07,5020,Manufacturing Overhead,COGS,-1405995.6302990573
betamfg_inc,2023-07,5030,Inbound Freight,COGS,-590000.988428942
betamfg_inc,2023-07,5040,Packaging Supplies,COGS,-468035.34048556286
betamfg_inc,2023-07,5050,Warranty Costs,COGS,-485838.7064256753
betamfg_inc,2023-07,5060,Inventory Adjustments,COGS,-380920.0301675853
betamfg_inc,2023-07,5070,Inventory Adjustments - Other,COGS,-201478.18339827005
betamfg_inc,2023-07,5080,Inventory Adjustments - Other - Other,COGS,-95124.47679972301
betamfg_inc,2023-07,5090,Inventory Adjustments - Other - Other - Other,COGS,-43457.44073754039
betamfg_inc,2023-07,5100,Inventory Adjustments - Other - Other - Other - Other,COGS,-25346.747668579806
betamfg_inc,2023-07,5110,Inventory Adjustments - Other - Other - Other - Other - Other,COGS,-11381.322832701098
betamfg_inc,2023-07,5120,Inventory Adjustments - Other - Other - Other - Other - Other - Other,COGS,-9536.95466055733
betamfg_inc,2023-07,6100,Sales & Marketing,Operating Expense,-967533.5766586541
betamfg_inc,2023-07,6200,R&D,Operating Expense,-296046.1410594835
betamfg_inc,2023-07,6300,G&A Salaries,Operating Expense,-742288.2447521423
betamfg_inc,2023-07,6310,Rent & Utilities,Operating Expense,-512750.12789287267
betamfg_inc,2023-07,6320,Corporate Insurance,Operating Expense,-349963.690483816
betamfg_inc,2023-07,6330,Logistics & Distribution,Operating Expense,-560202.9690001331
betamfg_inc,2023-07,6340,IT & Systems,Operating Expense,-276249.21124950924
betamfg_inc,2023-07,6350,Travel & Entertainment,Operating Expense,-280964.579135947
betamfg_inc,2023-07,6360,Depreciation & Amortization,Operating Expense,-454763.7007269509
betamfg_inc,2023-07,6370,Depreciation & Amortization - Other,Operating Expense,-228756.8498004875
betamfg_inc,2023-07,6380,Depreciation & Amortization - Other - Other,Operating Expense,-113881.9622350626
betamfg_inc,2023-07,6390,Depreciation & Amortization - Other - Other - Other,Operating Expense,-55650.05087164362
betamfg_inc,2023-07,6400,Depreciation & Amortization - Other - Other - Other - Other,Operating Expense,-27427.628823833245
betamfg_inc,2023-07,6410,Depreciation & Amortization - Other - Other - Other - Other - Other,Operating Expense,-13745.715615317375
betamfg_inc,2023-08,4000,Product Sales - Domestic,Revenue,6828907.783216096
betamfg_inc,2023-08,4010,Product Sales - International,Revenue,4116172.6981218653
betamfg_inc,2023-08,4020,Service & Maintenance,Revenue,2237960.5947848004
betamfg_inc,2023-08,4030,Spare Parts,Revenue,1342588.0218493424
betamfg_inc,2023-08,4040,Spare Parts - Other,Revenue,711838.6812349935
betamfg_inc,2023-08,4050,Spare Parts - Other - Other,Revenue,358453.78259908303
betamfg_inc,2023-08,4060,Spare Parts - Other - Other - Other,Revenue,166391.92274062306
betamfg_inc,2023-08,4070,Spare Parts - Other - Other - Other - Other,Revenue,81764.27355825719
betamfg_inc,2023-08,4080,Spare Parts - Other - Other - Other - Other - Other,Revenue,44900.649190538206
betamfg_inc,2023-08,4090,Spare Parts - Other - Other - Other - Other - Other - Other,Revenue,20669.88988597728
betamfg_inc,2023-08,4100,Spare Parts - Other - Other - Other - Other - Other - Other - Other,Revenue,13589.920348928126
betamfg_inc,2023-08,4110,Spare Parts - Other - Other - Other - Other - Other - Other - Other - Other,Revenue,13589.920348928126
betamfg_inc,2023-08,4120,Spare Parts - Other - Other - Other - Other - Other - Other - Other - Other - Other,Revenue,13589.920348928126
betamfg_inc,2023-08,5000,Direct Materials,COGS,-3924081.2865771935
betamfg_inc,2023-08,5010,Direct Labor,COGS,-2412384.7195502697
betamfg_inc,2023-08,5020,Manufacturing Overhead,COGS,-1461585.1851045294
betamfg_inc,2023-08,5030,Inbound Freight,COGS,-576328.9940129543
betamfg_inc,2023-08,5040,Packaging Supplies,COGS,-456398.01196933235
betamfg_inc,2023-08,5050,Warranty Costs,COGS,-486758.6722945851
betamfg_inc,2023-08,5060,Inventory Adjustments,COGS,-398538.6040688843
betamfg_inc,2023-08,5070,Inventory Adjustments - Other,COGS,-193644.21243066093
betamfg_inc,2023-08,5080,Inventory Adjustments - Other - Other,COGS,-96187.8329280158
betamfg_inc,2023-08,5090,Inventory Adjustments - Other - Other - Other,COGS,-45232.43218083213
betamfg_inc,2023-08,5100,Inventory Adjustments - Other - Other - Other - Other,COGS,-23767.281137162063
betamfg_inc,2023-08,5110,Inventory Adjustments - Other - Other - Other - Other - Other,COGS,-11276.836582400036
betamfg_inc,2023-08,5120,Inventory Adjustments - Other - Other - Other - Other - Other - Other,COGS,-9407.281312430317
betamfg_inc,2023-08,6100,Sales & Marketing,Operating Expense,-950055.6865991078
betamfg_inc,2023-08,6200,R&D,Operating Expense,-264015.15622704226
betamfg_inc,2023-08,6300,G&A Salaries,Operating Expense,-854206.6587571922
betamfg_inc,2023-08,6310,Rent & Utilities,Operating Expense,-447357.39263666794
betamfg_inc,2023-08,6320,Corporate Insurance,Operating Expense,-346819.9880144705
betamfg_inc,2023-08,6330,Logistics & Distribution,Operating Expense,-571089.0272192993
betamfg_inc,2023-08,6340,IT & Systems,Operating Expense,-287915.6534682664
betamfg_inc,2023-08,6350,Travel & Entertainment,Operating Expense,-296229.8633034416
betamfg_inc,2023-08,6360,Depreciation & Amortization,Operating Expense,-449316.1943405038
betamfg_inc,2023-08,6370,Depreciation & Amortization - Other,Operating Expense,-227461.90773469952
betamfg_inc,2023-08,6380,Depreciation & Amortization - Other - Other,Operating Expense,-123358.51457733935
betamfg_inc,2023-08,6390,Depreciation & Amortization - Other - Other - Other,Operating Expense,-57505.20400867024
betamfg_inc,2023-08,6400,Depreciation & Amortization - Other - Other - Other - Other,Operating Expense,-28490.570205148026
betamfg_inc,2023-08,6410,Depreciation & Amortization - Other - Other - Other - Other - Other,Operating Expense,-14433.386652518582
betamfg_inc,2023-09,4000,Product Sales - Domestic,Revenue,6353049.981160614
betamfg_inc,2023-09,4010,Product Sales - International,Revenue,4027293.4845393887
betamfg_inc,2023-09,4020,Service & Maintenance,Revenue,2006459.9894633293
betamfg_inc,2023-09,4030,Spare Parts,Revenue,1219749.7668236017
betamfg_inc,2023-09,4040,Spare Parts - Other,Revenue,699318.0103511004
betamfg_inc,2023-09,4050,Spare Parts - Other - Other,Revenue,317893.3538641077
betamfg_inc,2023-09,4060,Spare Parts - Other - Other - Other,Revenue,169953.81622798083
betamfg_inc,2023-09,4070,Spare Parts - Other - Other - Other - Other,Revenue,85898.03508361756
betamfg_inc,2023-09,4080,Spare Parts - Other - Other - Other - Other - Other,Revenue,45243.49000091337
betamfg_inc,2023-09,4090,Spare Parts - Other - Other - Other - Other - Other - Other,Revenue,19794.66582417256
betamfg_inc,2023-09,4100,Spare Parts - Other - Other - Other - Other - Other - Other - Other,Revenue,13555.68390865324
betamfg_inc,2023-09,4110,Spare Parts - Other - Other - Other - Other - Other - Other - Other - Other,Revenue,13555.68390865324
betamfg_inc,2023-09,4120,Spare Parts - Other - Other - Other - Other - Other - Other - Other - Other - Other,Revenue,13555.68390865324
betamfg_inc,2023-09,5000,Direct Materials,COGS,-3822751.895822204
betamfg_inc,2023-09,5010,Direct Labor,COGS,-2273432.982498504
betamfg_inc,2023-09,5020,Manufacturing Overhead,COGS,-1316725.5366008875
betamfg_inc,2023-09,5030,Inbound Freight,COGS,-561754.3311551237
betamfg_inc,2023-09,5040,Packaging Supplies,COGS,-428066.26990342163
betamfg_inc,2023-09,5050,Warranty Costs,COGS,-460686.9037991787
betamfg_inc,2023-09,5060,Inventory Adjustments,COGS,-369073.51063030097
betamfg_inc,2023-09,5070,Inventory Adjustments - Other,COGS,-189529.0755305353
betamfg_inc,2023-09,5080,Inventory Adjustments - Other - Other,COGS,-102411.54635947243
betamfg_inc,2023-09,5090,Inventory Adjustments - Other - Other - Other,COGS,-45879.834093169804
betamfg_inc,2023-09,5100,Inventory Adjustments - Other - Other - Other - Other,COGS,-21925.933557743974
betamfg_inc,2023-09,5110,Inventory Adjustments - Other - Other - Other - Other - Other,COGS,-11234.854885977556
betamfg_inc,2023-09,5120,Inventory Adjustments - Other - Other - Other - Other - Other - Other,COGS,-8999.391571261118
betamfg_inc,2023-09,6100,Sales & Marketing,Operating Expense,-899678.1990542146
betamfg_inc,2023-09,6200,R&D,Operating Expense,-253605.56546475634
betamfg_inc,2023-09,6300,G&A Salaries,Operating Expense,-756358.1414280288
betamfg_inc,2023-09,6310,Rent & Utilities,Operating Expense,-417401.7076504718
betamfg_inc,2023-09,6320,Corporate Insurance,Operating Expense,-297908.90641529404
betamfg_inc,2023-09,6330,Logistics & Distribution,Operating Expense,-546831.5194340819
betamfg_inc,2023-09,6340,IT & Systems,Operating Expense,-258906.48497625854
betamfg_inc,2023-09,6350,Travel & Entertainment,Operating Expense,-258783.4100552194
betamfg_inc,2023-09,6360,Depreciation & Amortization,Operating Expense,-407454.6320044397
betamfg_inc,2023-09,6370,Depreciation & Amortization - Other,Operating Expense,-208730.22192405007
betamfg_inc,2023-09,6380,Depreciation & Amortization - Other - Other,Operating Expense,-107833.94338847224
betamfg_inc,2023-09,6390,Depreciation & Amortization - Other - Other - Other,Operating Expense,-49535.72777801655
betamfg_inc,2023-09,6400,Depreciation & Amortization - Other - Other - Other - Other,Operating Expense,-25038.436134082403
betamfg_inc,2023-09,6410,Depreciation & Amortization - Other - Other - Other - Other - Other,Operating Expense,-12748.600663149342
betamfg_inc,2023-10,4000,Product Sales - Domestic,Revenue,6024781.361190217
betamfg_inc,2023-10,4010,Product Sales - International,Revenue,4216052.491708738
betamfg_inc,2023-10,4020,Service & Maintenance,Revenue,2024582.8139658913
betamfg_inc,2023-10,4030,Spare Parts,Revenue,1488336.3594266907
betamfg_inc,2023-10,4040,Spare Parts - Other,Revenue,730189.4164389173
betamfg_inc,2023-10,4050,Spare Parts - Other - Other,Revenue,316059.30832225364
betamfg_inc,2023-10,4060,Spare Parts - Other - Other - Other,Revenue,173690.0059651181
betamfg_inc,2023-10,4070,Spare Parts - Other - Other - Other - Other,Revenue,81180.1808281593
betamfg_inc,2023-10,4080,Spare Parts - Other - Other - Other - Other - Other,Revenue,42722.70390016097
betamfg_inc,2023-10,4090,Spare Parts - Other - Other - Other - Other - Other - Other,Revenue,21231.081433240775
betamfg_inc,2023-10,4100,Spare Parts - Other - Other - Other - Other - Other - Other - Other,Revenue,13541.59973249518
betamfg_inc,2023-10,4110,Spare Parts - Other - Other - Other - Other - Other - Other - Other - Other,Revenue,13541.59973249518
betamfg_inc,2023-10,4120,Spare Parts - Other - Other - Other - Other - Other - Other - Other - Other - Other,Revenue,13541.59973249518
betamfg_inc,2023-10,5000,Direct Materials,COGS,-3869534.88260996
betamfg_inc,2023-10,5010,Direct Labor,COGS,-2399638.582460929
betamfg_inc,2023-10,5020,Manufacturing Overhead,COGS,-1482316.4456378636
betamfg_inc,2023-10,5030,Inbound Freight,COGS,-600821.0104852404
betamfg_inc,2023-10,5040,Packaging Supplies,COGS,-487610.087797211
betamfg_inc,2023-10,5050,Warranty Costs,COGS,-421183.72029982426
betamfg_inc,2023-10,5060,Inventory Adjustments,COGS,-392872.49100808037
betamfg_inc,2023-10,5070,Inventory Adjustments - Other,COGS,-182124.4686607896
betamfg_inc,2023-10,5080,Inventory Adjustments - Other - Other,COGS,-97107.51009193891
betamfg_inc,2023-10,5090,Inventory Adjustments - Other - Other - Other,COGS,-45621.69060913182
betamfg_inc,2023-10,5100,Inventory Adjustments - Other - Other - Other - Other,COGS,-22796.206742528102
betamfg_inc,2023-10,5110,Inventory Adjustments - Other - Other - Other - Other - Other,COGS,-13024.46163672815
betamfg_inc,2023-10,5120,Inventory Adjustments - Other - Other - Other - Other - Other - Other,COGS,-9813.524402401024
betamfg_inc,2023-10,6100,Sales & Marketing,Operating Expense,-933153.4966985574
betamfg_inc,2023-10,6200,R&D,Operating Expense,-270834.53130396793
betamfg_inc,2023-10,6300,G&A Salaries,Operating Expense,-778662.1272041982
betamfg_inc,2023-10,6310,Rent & Utilities,Operating Expense,-467635.6448042341
betamfg_inc,2023-10,6320,Corporate Insurance,Operating Expense,-313013.0310742808
betamfg_inc,2023-10,6330,Logistics & Distribution,Operating Expense,-538564.4057101825
betamfg_inc,2023-10,6340,IT & Systems,Operating Expense,-277292.7327192024
betamfg_inc,2023-10,6350,Travel & Entertainment,Operating Expense,-285640.3885341211
betamfg_inc,2023-10,6360,Depreciation & Amortization,Operating Expense,-407428.67272959126
betamfg_inc,2023-10,6370,Depreciation & Amortization - Other,Operating Expense,-207142.11446878262
betamfg_inc,2023-10,6380,Depreciation & Amortization - Other - Other,Operating Expense,-112523.12665162672
betamfg_inc,2023-10,6390,Depreciation & Amortization - Other - Other - Other,Operating Expense,-55033.09511160382
betamfg_inc,2023-10,6400,Depreciation & Amortization - Other - Other - Other - Other,Operating Expense,-27867.099694736447
betamfg_inc,2023-10,6410,Depreciation & Amortization - Other - Other - Other - Other - Other,Operating Expense,-12317.813372271738
betamfg_inc,2023-11,4000,Product Sales - Domestic,Revenue,6678358.558152141
betamfg_inc,2023-11,4010,Product Sales - International,Revenue,4220505.153496672
betamfg_inc,2023-11,4020,Service & Maintenance,Revenue,2303864.0852431813
betamfg_inc,2023-11,4030,Spare Parts,Revenue,1443044.7782056977
betamfg_inc,2023-11,4040,Spare Parts - Other,Revenue,732060.5618403713
betamfg_inc,2023-11,4050,Spare Parts - Other - Other,Revenue,351853.8701202245
betamfg_inc,2023-11,4060,Spare Parts - Other - Other - Other,Revenue,161412.795303651
betamfg_inc,2023-11,4070,Spare Parts - Other - Other - Other - Other,Revenue,91681.46466295526
betamfg_inc,2023-11,4080,Spare Parts - Other - Other - Other - Other - Other,Revenue,51865.92681727971
betamfg_inc,2023-11,4090,Spare Parts - Other - Other - Other - Other - Other - Other,Revenue,24049.24067636231
betamfg_inc,2023-11,4100,Spare Parts - Other - Other - Other - Other - Other - Other - Other,Revenue,14810.495133490407
betamfg_inc,2023-11,4110,Spare Parts - Other - Other - Other - Other - Other - Other - Other - Other,Revenue,14810.495133490407
betamfg_inc,2023-11,4120,Spare Parts - Other - Other - Other - Other - Other - Other - Other - Other - Other,Revenue,14810.495133490407
betamfg_inc,2023-11,5000,Direct Materials,COGS,-4043569.29004
betamfg_inc,2023-11,5010,Direct Labor,COGS,-2314700.632025883
betamfg_inc,2023-11,5020,Manufacturing Overhead,COGS,-1558196.960106912
betamfg_inc,2023-11,5030,Inbound Freight,COGS,-611502.3662129021
betamfg_inc,2023-11,5040,Packaging Supplies,COGS,-509654.2918998849
betamfg_inc,2023-11,5050,Warranty Costs,COGS,-502773.6027701875
betamfg_inc,2023-11,5060,Inventory Adjustments,COGS,-393975.9470009494
betamfg_inc,2023-11,5070,Inventory Adjustments - Other,COGS,-203415.735224108
betamfg_inc,2023-11,5080,Inventory Adjustments - Other - Other,COGS,-101309.12610020443
betamfg_inc,2023-11,5090,Inventory Adjustments - Other - Other - Other,COGS,-48327.81983286902
betamfg_inc,2023-11,5100,Inventory Adjustments - Other - Other - Other - Other,COGS,-23893.856739381805
betamfg_inc,2023-11,5110,Inventory Adjustments - Other - Other - Other - Other - Other,COGS,-12362.324423178856
betamfg_inc,2023-11,5120,Inventory Adjustments - Other - Other - Other - Other - Other - Other,COGS,-9839.747527072042
betamfg_inc,2023-11,6100,Sales & Marketing,Operating Expense,-811641.1085105763
betamfg_inc,2023-11,6200,R&D,Operating Expense,-222710.88643756558
betamfg_inc,2023-11,6300,G&A Salaries,Operating Expense,-726979.827489666
betamfg_inc,2023-11,6310,Rent & Utilities,Operating Expense,-385533.0526959322
betamfg_inc,2023-11,6320,Corporate Insurance,Operating Expense,-290915.67330792674
betamfg_inc,2023-11,6330,Logistics & Distribution,Operating Expense,-486556.57988030114
betamfg_inc,2023-11,6340,IT & Systems,Operating Expense,-237664.32815512264
betamfg_inc,2023-11,6350,Travel & Entertainment,Operating Expense,-258250.805921178
betamfg_inc,2023-11,6360,Depreciation & Amortization,Operating Expense,-353772.8484393697
betamfg_inc,2023-11,6370,Depreciation & Amortization - Other,Operating Expense,-184312.24035336464
betamfg_inc,2023-11,6380,Depreciation & Amortization - Other - Other,Operating Expense,-95642.31076815292
betamfg_inc,2023-11,6390,Depreciation & Amortization - Other - Other - Other,Operating Expense,-44119.97588729874
betamfg_inc,2023-11,6400,Depreciation & Amortization - Other - Other - Other - Other,Operating Expense,-23823.332295159613
betamfg_inc,2023-11,6410,Depreciation & Amortization - Other - Other - Other - Other - Other,Operating Expense,-13015.653039674946
betamfg_inc,2023-12,4000,Product Sales - Domestic,Revenue,6598576.324406863
betamfg_inc,2023-12,4010,Product Sales - International,Revenue,4300312.711624422
betamfg_inc,2023-12,4020,Service & Maintenance,Revenue,2148810.2371210577
betamfg_inc,2023-12,4030,Spare Parts,Revenue,1437305.135277635
betamfg_inc,2023-12,4040,Spare Parts - Other,Revenue,753344.8605579858
betamfg_inc,2023-12,4050,Spare Parts - Other - Other,Revenue,351985.5269123951
betamfg_inc,2023-12,4060,Spare Parts - Other - Other - Other,Revenue,188840.46171088354
betamfg_inc,2023-12,4070,Spare Parts - Other - Other - Other - Other,Revenue,99141.5297850222
betamfg_inc,2023-12,4080,Spare Parts - Other - Other - Other - Other - Other,Revenue,47053.710711967455
betamfg_inc,2023-12,4090,Spare Parts - Other - Other - Other - Other - Other - Other,Revenue,22722.059001879916
betamfg_inc,2023-12,4100,Spare Parts - Other - Other - Other - Other - Other - Other - Other,Revenue,14815.904964844041
betamfg_inc,2023-12,4110,Spare Parts - Other - Other - Other - Other - Other - Other - Other - Other,Revenue,14815.904964844041
betamfg_inc,2023-12,4120,Spare Parts - Other - Other - Other - Other - Other - Other - Other - Other - Other,Revenue,14815.904964844041
betamfg_inc,2023-12,5000,Direct Materials,COGS,-4215525.378575405
betamfg_inc,2023-12,5010,Direct Labor,COGS,-2608159.3683070517
betamfg_inc,2023-12,5020,Manufacturing Overhead,COGS,-1498527.8729132905
betamfg_inc,2023-12,5030,Inbound Freight,COGS,-598616.2039321343
betamfg_inc,2023-12,5040,Packaging Supplies,COGS,-459096.5313424831
betamfg_inc,2023-12,5050,Warranty Costs,COGS,-513835.82724610827
betamfg_inc,2023-12,5060,Inventory Adjustments,COGS,-416929.5830322983
betamfg_inc,2023-12,5070,Inventory Adjustments - Other,COGS,-191186.9570926736
betamfg_inc,2023-12,5080,Inventory Adjustments - Other - Other,COGS,-100311.04070105027
betamfg_inc,2023-12,5090,Inventory Adjustments - Other - Other - Other,COGS,-50645.04886201967
betamfg_inc,2023-12,5100,Inventory Adjustments - Other - Other - Other - Other,COGS,-26013.42126640343
betamfg_inc,2023-12,5110,Inventory Adjustments - Other - Other - Other - Other - Other,COGS,-12639.741561668825
betamfg_inc,2023-12,5120,Inventory Adjustments - Other - Other - Other - Other - Other - Other,COGS,-10109.870818919064
betamfg_inc,2023-12,6100,Sales & Marketing,Operating Expense,-884006.2104243427
betamfg_inc,2023-12,6200,R&D,Operating Expense,-255073.86939464993
betamfg_inc,2023-12,6300,G&A Salaries,Operating Expense,-788562.8146666975
betamfg_inc,2023-12,6310,Rent & Utilities,Operating Expense,-391121.9504789404
betamfg_inc,2023-12,6320,Corporate Insurance,Operating Expense,-335797.9385920983
betamfg_inc,2023-12,6330,Logistics & Distribution,Operating Expense,-456695.4029969919
betamfg_inc,2023-12,6340,IT & Systems,Operating Expense,-245131.4677300061
betamfg_inc,2023-12,6350,Travel & Entertainment,Operating Expense,-251193.6556586625
betamfg_inc,2023-12,6360,Depreciation & Amortization,Operating Expense,-399534.43494544737
betamfg_inc,2023-12,6370,Depreciation & Amortization - Other,Operating Expense,-189360.83671384904
betamfg_inc,2023-12,6380,Depreciation & Amortization - Other - Other,Operating Expense,-103155.73246579256
betamfg_inc,2023-12,6390,Depreciation & Amortization - Other - Other - Other,Operating Expense,-51384.22672052451
betamfg_inc,2023-12,6400,Depreciation & Amortization - Other - Other - Other - Other,Operating Expense,-25284.577098062295
betamfg_inc,2023-12,6410,Depreciation & Amortization - Other - Other - Other - Other - Other,Operating Expense,-12821.305425279745
betamfg_inc,2024-01,4000,Product Sales - Domestic,Revenue,6165803.8732315535
betamfg_inc,2024-01,4010,Product Sales - International,Revenue,4028683.06800272
betamfg_inc,2024-01,4020,Service & Maintenance,Revenue,1947867.9806546124
betamfg_inc,2024-01,4030,Spare Parts,Revenue,1374336.6282983895
betamfg_inc,2024-01,4040,Spare Parts - Other,Revenue,731323.2395922574
betamfg_inc,2024-01,4050,Spare Parts - Other - Other,Revenue,332200.99815610546
betamfg_inc,2024-01,4060,Spare Parts - Other - Other - Other,Revenue,173736.45414120355
betamfg_inc,2024-01,4070,Spare Parts - Other - Other - Other - Other,Revenue,78428.53265856908
betamfg_inc,2024-01,4080,Spare Parts - Other - Other - Other - Other - Other,Revenue,39920.36522991621
betamfg_inc,2024-01,4090,Spare Parts - Other - Other - Other - Other - Other - Other,Revenue,21457.799388800984
betamfg_inc,2024-01,4100,Spare Parts - Other - Other - Other - Other - Other - Other - Other,Revenue,13416.09913600687
betamfg_inc,2024-01,4110,Spare Parts - Other - Other - Other - Other - Other - Other - Other - Other,Revenue,13416.09913600687
betamfg_inc,2024-01,4120,Spare Parts - Other - Other - Other - Other - Other - Other - Other - Other - Other,Revenue,13416.09913600687
